had1,z1,pt,conv
300.0,0.6,0.8868421052631578,-0.05801512439516252
300.0,0.6,0.9494736842105262,-0.05106928350317535
300.0,0.6,1.0121052631578946,-0.046021330550614935
300.0,0.6,1.0747368421052628,-0.04217756430349245
300.0,0.6,1.1373684210526314,-0.03914338217021248
300.0,0.6,1.2,-0.03668316004434843
310.0,0.25,0.01,-0.004102467650486641
310.0,0.25,0.07263157894736841,-0.0284825011181414
310.0,0.25,0.13526315789473686,-0.04735457515402026
310.0,0.25,0.19789473684210526,-0.057771702625143924
310.0,0.25,0.2605263157894737,-0.059285964738112325
310.0,0.25,0.3231578947368421,-0.05372491762973513
310.0,0.25,0.3857894736842105,-0.04430245743156066
310.0,0.25,0.4484210526315789,-0.03372861561933833
310.0,0.25,0.5110526315789473,-0.024013588701711212
310.0,0.25,0.5736842105263157,-0.016325700818681645
310.0,0.25,0.6363157894736842,-0.010872546866302912
310.0,0.25,0.6989473684210525,-0.0072991623304218605
310.0,0.25,0.7615789473684209,-0.005065984576508474
310.0,0.25,0.8242105263157894,-0.0036824059369474547
310.0,0.25,0.8868421052631578,-0.002796619764973628
310.0,0.25,0.9494736842105262,-0.0021904500345414344
310.0,0.25,1.0121052631578946,-0.0017422264496485338
310.0,0.25,1.0747368421052628,-0.0013879372168210627
310.0,0.25,1.1373684210526314,-0.00109420542298191
310.0,0.25,1.2,-0.0008415405758159117
310.0,0.35,0.01,-0.010161075138623717
310.0,0.35,0.07263157894736841,-0.07055485876740514
310.0,0.35,0.13526315789473686,-0.11731634031037806
310.0,0.35,0.19789473684210526,-0.14326399285263008
310.0,0.35,0.2605263157894737,-0.14738421835108814
310.0,0.35,0.3231578947368421,-0.13404011280453587
310.0,0.35,0.3857894736842105,-0.11019724662136564
310.0,0.35,0.4484210526315789,-0.08392397372952708
310.0,0.35,0.5110526315789473,-0.06042804243754836
310.0,0.35,0.5736842105263157,-0.04215424245128726
310.0,0.35,0.6363157894736842,-0.029348833010022897
310.0,0.35,0.6989473684210525,-0.021028578378037645
310.0,0.35,0.7615789473684209,-0.015866882778878953
310.0,0.35,0.8242105263157894,-0.012696668782923609
310.0,0.35,0.8868421052631578,-0.010687954581105653
310.0,0.35,0.9494736842105262,-0.009335200698805142
310.0,0.35,1.0121052631578946,-0.008355809174766221
310.0,0.35,1.0747368421052628,-0.007600035729108288
310.0,0.35,1.1373684210526314,-0.006987787490947072
310.0,0.35,1.2,-0.0064745611790114
310.0,0.45,0.01,-0.020279495828363782
310.0,0.45,0.07263157894736841,-0.14099158926873073
310.0,0.45,0.13526315789473686,-0.23484408312084742
310.0,0.45,0.19789473684210526,-0.28772571322540863
310.0,0.45,0.2605263157894737,-0.2975953460640489
310.0,0.45,0.3231578947368421,-0.2725235643532798
310.0,0.45,0.3857894736842105,-0.2226075868524317
310.0,0.45,0.4484210526315789,-0.16937634572961166
310.0,0.45,0.5110526315789473,-0.12257253969564015
310.0,0.45,0.5736842105263157,-0.08643212700885249
310.0,0.45,0.6363157894736842,-0.06112163536874037
310.0,0.45,0.6989473684210525,-0.044571665700923344
310.0,0.45,0.7615789473684209,-0.034174874087622986
310.0,0.45,0.8242105263157894,-0.027732194678395532
310.0,0.45,0.8868421052631578,-0.023593866741057443
310.0,0.45,0.9494736842105262,-0.020791112722644767
310.0,0.45,1.0121052631578946,-0.018772057762885867
310.0,0.45,1.0747368421052628,-0.017235191307420298
310.0,0.45,1.1373684210526314,-0.016014609673048397
310.0,0.45,1.2,-0.015015103097784277
310.0,0.6,0.01,-0.04797045339285078
310.0,0.6,0.07263157894736841,-0.33438841163684985
310.0,0.6,0.13526315789473686,-0.5583374917757381
310.0,0.6,0.19789473684210526,-0.6876041224437414
310.0,0.6,0.2605263157894737,-0.7186624311367741
310.0,0.6,0.3231578947368421,-0.6674216056834669
310.0,0.6,0.3857894736842105,-0.5348896192741162
310.0,0.6,0.4484210526315789,-0.4031804467764524
310.0,0.6,0.5110526315789473,-0.29119133566857835
310.0,0.6,0.5736842105263157,-0.20605766625187066
310.0,0.6,0.6363157894736842,-0.14695009520864694
310.0,0.6,0.6989473684210525,-0.10822968244990802
310.0,0.6,0.7615789473684209,-0.08353717717682183
310.0,0.6,0.8242105263157894,-0.06809250651637781
310.0,0.6,0.8868421052631578,-0.05801512439516252
310.0,0.6,0.9494736842105262,-0.05106928350317535
310.0,0.6,1.0121052631578946,-0.046021330550614935
310.0,0.6,1.0747368421052628,-0.04217756430349245
310.0,0.6,1.1373684210526314,-0.03914338217021248
310.0,0.6,1.2,-0.03668316004434843
