Unnamed: 0,had1,had2,z1,z2,conv,mins,maxx
75,300.0,205.0,0.6,0.511,-0.025383116223772782,-0.04776948742008911,-0.009812844450028762
76,300.0,205.0,0.6,0.583,-0.02995267068097362,-0.05687139357664743,-0.01120332904352411
77,300.0,205.0,0.6,0.656,-0.03486407879334432,-0.06687269414740175,-0.012517357851833699
78,300.0,205.0,0.6,0.728,-0.039109018213303835,-0.07592127830214614,-0.013324367274595711
79,300.0,205.0,0.6,0.8,-0.042305074401186124,-0.0830634314002508,-0.013663960532460828
80,310.0,200.0,0.25,0.15,-0.004514400746804645,-0.007379283668321219,-0.0017815428196972381
81,310.0,200.0,0.25,0.222,-0.008758723144802394,-0.013594312481870745,-0.0031701060556278793
82,310.0,200.0,0.25,0.294,-0.0071998629505578724,-0.01353926933125365,-0.0005755384197913116
83,310.0,200.0,0.25,0.367,-0.003049831191011237,-0.010037973742654948,0.004163519024010114
84,310.0,200.0,0.25,0.439,0.0028114716693359736,-0.005118488605452545,0.010347465942378039
85,310.0,200.0,0.25,0.511,0.010214696881219835,0.0009802300140657977,0.018792889559767212
86,310.0,200.0,0.25,0.583,0.019132216864332453,0.007936246073689349,0.029061549736190007
87,310.0,200.0,0.25,0.656,0.029080912861253118,0.015092412442398855,0.04106163571472753
88,310.0,200.0,0.25,0.728,0.03909499142296518,0.022414098566926152,0.05339866882896454
89,310.0,200.0,0.25,0.8,0.04786811933804884,0.028929239004121973,0.06413477079610742
90,310.0,200.0,0.35,0.15,-4.830751770402455e-06,-0.0008353489080204428,0.0004985193614182223
91,310.0,200.0,0.35,0.222,-0.007373828572990555,-0.010425635248520655,-0.004348464800205495
92,310.0,200.0,0.35,0.294,-0.010435536191861145,-0.0150878914968515,-0.005469211613864658
93,310.0,200.0,0.35,0.367,-0.010821085438780641,-0.017008271293070986,-0.004875043841282055
94,310.0,200.0,0.35,0.439,-0.010137482609217508,-0.017755179142998054,-0.003321957384296699
95,310.0,200.0,0.35,0.511,-0.008993837235321718,-0.018425659730722466,-0.0011743356560991632
96,310.0,200.0,0.35,0.583,-0.007580724521638421,-0.018844517488585247,0.0015483404811505832
97,310.0,200.0,0.35,0.656,-0.005960082310360685,-0.01972273472764562,0.004759844972102955
98,310.0,200.0,0.35,0.728,-0.003982874532110428,-0.020235535145563314,0.008457307105065879
99,310.0,200.0,0.35,0.8,-0.0019957114641277114,-0.020397423144172318,0.012136843359796874
100,310.0,200.0,0.45,0.15,0.0005995951800603372,8.241732716868851e-05,0.0010776808463185343
101,310.0,200.0,0.45,0.222,-0.009895990636753884,-0.014134171969571348,-0.006136071264575237
102,310.0,200.0,0.45,0.294,-0.016445045017371686,-0.02379269492657621,-0.009701939034774811
103,310.0,200.0,0.45,0.367,-0.02088296818897346,-0.03050572220986699,-0.011980308378889942
104,310.0,200.0,0.45,0.439,-0.02468522002775521,-0.03634033303507021,-0.013945850169503607
105,310.0,200.0,0.45,0.511,-0.029199968270151297,-0.043305042893962205,-0.016282520466449034
106,310.0,200.0,0.45,0.583,-0.03471174499860726,-0.05191426738923179,-0.019113067437565565
107,310.0,200.0,0.45,0.656,-0.04109112566475417,-0.06196543548121485,-0.022231380552053658
108,310.0,200.0,0.45,0.728,-0.04703947907125401,-0.0715704564467658,-0.024900078530370774
109,310.0,200.0,0.45,0.8,-0.05183594750742075,-0.0795058482557057,-0.026863514601674444
110,310.0,200.0,0.6,0.15,0.0006582079028158221,0.00027407907283106994,0.0011823471118728923
111,310.0,200.0,0.6,0.222,-0.0083296314752485,-0.014745455437338448,-0.00392414457215052
112,310.0,200.0,0.6,0.294,-0.014018844175657522,-0.02556780967122665,-0.006026140648878639
113,310.0,200.0,0.6,0.367,-0.017991891898975508,-0.03333606122071071,-0.007329990871875477
114,310.0,200.0,0.6,0.439,-0.021514351446831614,-0.04021698189967547,-0.008507693340349329
115,310.0,200.0,0.6,0.511,-0.025383116223772782,-0.04776948742008911,-0.009812844450028762
116,310.0,200.0,0.6,0.583,-0.02995267068097362,-0.05687139357664743,-0.01120332904352411
117,310.0,200.0,0.6,0.656,-0.03486407879334432,-0.06687269414740175,-0.012517357851833699
118,310.0,200.0,0.6,0.728,-0.039109018213303835,-0.07592127830214614,-0.013324367274595711
119,310.0,200.0,0.6,0.8,-0.042305074401186124,-0.0830634314002508,-0.013663960532460828
120,310.0,205.0,0.25,0.15,-0.005488244984135271,-0.007803520309707837,-0.0026045056050191897
121,310.0,205.0,0.25,0.222,-0.018139205070588898,-0.0226635137026784,-0.014659578149136914
122,310.0,205.0,0.25,0.294,-0.0299904306237821,-0.037589450617774224,-0.02461827771261622
123,310.0,205.0,0.25,0.367,-0.04079435339116549,-0.05086874323311754,-0.03237206411621641
124,310.0,205.0,0.25,0.439,-0.05251749984846387,-0.06565477927731736,-0.041130701181321117
125,310.0,205.0,0.25,0.511,-0.06727545394913925,-0.08411020993542115,-0.05237780174298833
126,310.0,205.0,0.25,0.583,-0.08558552967444542,-0.10699159162655943,-0.06640862997455085
127,310.0,205.0,0.25,0.656,-0.10654882670234284,-0.13308500766166179,-0.08249890138308173
128,310.0,205.0,0.25,0.728,-0.12680827193101676,-0.15853317059173655,-0.09806356486182814
129,310.0,205.0,0.25,0.8,-0.14408853053266346,-0.17999440918134726,-0.11124768544167661
130,310.0,205.0,0.35,0.15,-1.4720408176709497e-05,-0.0009941501427684052,0.0008567088463283092
131,310.0,205.0,0.35,0.222,-0.012756905279235935,-0.015342215594781003,-0.009343878800012022
132,310.0,205.0,0.35,0.294,-0.0228641097479537,-0.026684871190171464,-0.017207954986458468
133,310.0,205.0,0.35,0.367,-0.03130355966779391,-0.03658746066631307,-0.023809586006642597
134,310.0,205.0,0.35,0.439,-0.03987150111329598,-0.04661924804076324,-0.030615058612562467
135,310.0,205.0,0.35,0.511,-0.05042275922820775,-0.058960979479457956,-0.03907411936933916
136,310.0,205.0,0.35,0.583,-0.06355240574121368,-0.07433153173329442,-0.049575867301624305
137,310.0,205.0,0.35,0.656,-0.0785244633690178,-0.09188621342670458,-0.06148720084103462
138,310.0,205.0,0.35,0.728,-0.0933540024209966,-0.10931774129054601,-0.07321765484826132
139,310.0,205.0,0.35,0.8,-0.10607912667663871,-0.12431026976405565,-0.08321392146213595
140,310.0,205.0,0.45,0.15,0.0008972648273174455,0.00013332241955690003,0.0015920006098838915
141,310.0,205.0,0.45,0.222,-0.015945563911759636,-0.01895943723107718,-0.012477340831306482
142,310.0,205.0,0.45,0.294,-0.02802136723301392,-0.03311764665913366,-0.02199556654480124
143,310.0,205.0,0.45,0.367,-0.03711729495497674,-0.04366021551823164,-0.029213005090887624
144,310.0,205.0,0.45,0.439,-0.04522671810599241,-0.05300949777730637,-0.035661665249979116
145,310.0,205.0,0.45,0.511,-0.054483936870092266,-0.06368359373240148,-0.042980024050278766
146,310.0,205.0,0.45,0.583,-0.06516837431736841,-0.07609539791224158,-0.05145100001433173
147,310.0,205.0,0.45,0.656,-0.07683581672336144,-0.08962715137173054,-0.060666631932006734
148,310.0,205.0,0.45,0.728,-0.08744623346874966,-0.10198774716247183,-0.0690041870179266
149,310.0,205.0,0.45,0.8,-0.09583926431189674,-0.11180632716727057,-0.07556636980283396
150,310.0,205.0,0.6,0.15,0.001747819422045604,0.0009867738231714577,0.0024247638638201403
151,310.0,205.0,0.6,0.222,-0.02417702794394094,-0.029218011274515274,-0.01825861379358403
152,310.0,205.0,0.6,0.294,-0.042580061266575334,-0.05089545092694884,-0.03200025845394481
153,310.0,205.0,0.6,0.367,-0.05545013566644431,-0.06600458405670231,-0.041582271603606696
154,310.0,205.0,0.6,0.439,-0.06563306000272778,-0.07798166664106564,-0.04916639043318687
155,310.0,205.0,0.6,0.511,-0.07508730591601775,-0.0893720462998267,-0.056258035743140984
156,310.0,205.0,0.6,0.583,-0.08490948330379902,-0.10101666004416571,-0.06357836107058275
157,310.0,205.0,0.6,0.656,-0.09431122889487033,-0.11218724827985865,-0.07057502544573917
158,310.0,205.0,0.6,0.728,-0.10197952695633099,-0.12132299173032272,-0.0762646987945659
159,310.0,205.0,0.6,0.8,-0.10762551477982357,-0.12806626996558595,-0.08044167591644422
