had1,had2,z1,z2,mins,maxx,fit_line,conv
300.0,200.0,0.25,0.15,-0.01925507051875816,-0.013223719163172156,-0.016370201421845296,-0.01063303202608821
300.0,200.0,0.25,0.20357142857142854,-0.02787438682680413,-0.018988266059713082,-0.023591955866295627,-0.01979425544880645
300.0,200.0,0.25,0.2571428571428571,-0.03616104454951638,-0.02413733904800266,-0.0303207181694304,-0.029312329659246364
300.0,200.0,0.25,0.3107142857142857,-0.04350780229014163,-0.0285428407134532,-0.03625491958121728,-0.037731927534994665
300.0,200.0,0.25,0.3642857142857143,-0.04987357312294584,-0.03233757003238792,-0.04137736193843507,-0.044827068984293554
300.0,200.0,0.25,0.4178571428571428,-0.05549169047837769,-0.035672846159948784,-0.045882725935758886,-0.05084261105780977
300.0,200.0,0.25,0.4714285714285714,-0.060343118580047664,-0.038498587453656335,-0.04976365979265948,-0.055898118467323184
300.0,200.0,0.25,0.525,-0.06457383295729444,-0.040944113492487534,-0.05314133733961365,-0.06018562186056674
300.0,200.0,0.25,0.5785714285714285,-0.06831753768196594,-0.043028772821464265,-0.056045800985529096,-0.06387612127787178
300.0,200.0,0.25,0.6321428571428571,-0.07155138386245916,-0.044802841685644704,-0.05854314514286243,-0.06708271220223015
300.0,200.0,0.25,0.6857142857142857,-0.07431771455878519,-0.046295098139091134,-0.0606710404951073,-0.06992966151611188
300.0,200.0,0.25,0.7392857142857143,-0.07678921719780622,-0.04761339070055249,-0.06256815977614291,-0.0725431838932455
300.0,200.0,0.25,0.7928571428571428,-0.07901764615448068,-0.048786284503316235,-0.0642736064072362,-0.07514670022144185
300.0,200.0,0.25,0.8464285714285714,-0.08108175391049308,-0.049859709285962166,-0.06584849042847528,-0.07783571858027678
300.0,200.0,0.25,0.9,-0.08304913835195524,-0.05087505487101559,-0.06734641053866465,-0.08105597555984007
300.0,200.0,0.35,0.15,-0.014383416904368609,-0.008971840580448575,-0.011634783177934623,-0.007415685120590036
300.0,200.0,0.35,0.20357142857142854,-0.019905614643409092,-0.012221399782661374,-0.016093472098554443,-0.013514567149456229
300.0,200.0,0.35,0.2571428571428571,-0.025256424555072318,-0.015331984299305922,-0.020384516694294988,-0.019415296499741944
300.0,200.0,0.35,0.3107142857142857,-0.030339683861454532,-0.018227777357221597,-0.0243877768396603,-0.024338955838233766
300.0,200.0,0.35,0.3642857142857143,-0.034990202349754376,-0.0208557215156678,-0.028045917270782955,-0.0282499397073918
300.0,200.0,0.35,0.4178571428571428,-0.03921874079043943,-0.023159559035257186,-0.03137557380712793,-0.03137948811078024
300.0,200.0,0.35,0.4714285714285714,-0.04303645633017182,-0.025089964945375475,-0.034362916746691126,-0.03389756490361613
300.0,200.0,0.35,0.525,-0.04655315419553465,-0.026777554678918413,-0.037038603358837935,-0.03597857876684668
300.0,200.0,0.35,0.5785714285714285,-0.049795680905186455,-0.02823277462529796,-0.03941144376077922,-0.03775236644204468
300.0,200.0,0.35,0.6321428571428571,-0.05273922010047796,-0.029481636515353182,-0.0415088078067074,-0.039276214055011374
300.0,200.0,0.35,0.6857142857142857,-0.05539509831710896,-0.03054124707642832,-0.043346253057858684,-0.040624436523575815
300.0,200.0,0.35,0.7392857142857143,-0.05782273182482391,-0.031462590449762365,-0.04498652820709224,-0.041847095777143906
300.0,200.0,0.35,0.7928571428571428,-0.060039466242344165,-0.032262787380873945,-0.04645039588378788,-0.04303426398424445
300.0,200.0,0.35,0.8464285714285714,-0.06207602704315661,-0.03296686016619894,-0.047770667040616714,-0.04424853191703977
300.0,200.0,0.35,0.9,-0.06396351182900653,-0.033598508916822034,-0.04897861343517798,-0.04564371651972538
300.0,200.0,0.45,0.15,-0.017925464262901283,-0.011052797485312163,-0.0145053790581364,-0.009848804168296664
300.0,200.0,0.45,0.20357142857142854,-0.024192123143175277,-0.014718132727136731,-0.01947096734455649,-0.01701797130504331
300.0,200.0,0.45,0.2571428571428571,-0.030135939187287075,-0.01815962975682344,-0.024168754837821344,-0.023414585755737575
300.0,200.0,0.45,0.3107142857142857,-0.03569321000120177,-0.02134991413455816,-0.02855388556061253,-0.028309730211127662
300.0,200.0,0.45,0.3642857142857143,-0.04085644146162305,-0.024274629521443717,-0.03259987537085718,-0.03188880194776765
300.0,200.0,0.45,0.4178571428571428,-0.04560336735518099,-0.026932883959062067,-0.036300404356579614,-0.03450651181241714
300.0,200.0,0.45,0.4714285714285714,-0.04995602363591625,-0.029329741962106283,-0.039670090499923774,-0.03644267512759184
300.0,200.0,0.45,0.525,-0.053949944186836435,-0.031478978669765706,-0.042731624249480925,-0.03797613391399401
300.0,200.0,0.45,0.5785714285714285,-0.05762431707033922,-0.03339579902756412,-0.04551008506382074,-0.039226146956582685
300.0,200.0,0.45,0.6321428571428571,-0.061008044363659066,-0.03506507921534898,-0.04802995959445133,-0.0403190968859967
300.0,200.0,0.45,0.6857142857142857,-0.06412669020332358,-0.036483646067654786,-0.05031277487175795,-0.041224496612377634
300.0,200.0,0.45,0.7392857142857143,-0.06699268094504443,-0.03772924510343987,-0.05238026191191182,-0.04206113150969093
300.0,200.0,0.45,0.7928571428571428,-0.06962605664349422,-0.038820843193459686,-0.05425127237302596,-0.04284553963482984
300.0,200.0,0.45,0.8464285714285714,-0.07203908645112406,-0.039785219273999486,-0.055942662907857765,-0.0436104391892474
300.0,200.0,0.45,0.9,-0.07424909510404794,-0.04063911794974708,-0.05747284245655952,-0.04446089355268169
300.0,200.0,0.6,0.15,-0.02547005685895148,-0.01569756837806286,-0.0206389247233908,-0.016633094111802978
300.0,200.0,0.6,0.20357142857142854,-0.03449039358439595,-0.021249950761988847,-0.027950523130458173,-0.028350964284935262
300.0,200.0,0.6,0.2571428571428571,-0.04321550074506105,-0.026688165115159798,-0.035059835867158703,-0.038666403129627214
300.0,200.0,0.6,0.3107142857142857,-0.051570750555652516,-0.03198222077489326,-0.04191415075082697,-0.04652595304721065
300.0,200.0,0.6,0.3642857142857143,-0.05950462592973541,-0.03710824446706711,-0.04847498346563062,-0.05224759147271947
300.0,200.0,0.6,0.4178571428571428,-0.0669913711868596,-0.04204946331225695,-0.05472020791368097,-0.056384586076718965
300.0,200.0,0.6,0.4714285714285714,-0.07403321092611102,-0.04678979283958795,-0.060646192423773976,-0.05953159424367878
300.0,200.0,0.6,0.525,-0.0806419531003447,-0.05133108474750298,-0.0662558028743651,-0.0621292637439604
300.0,200.0,0.6,0.5785714285714285,-0.08683760148813721,-0.05567203440920536,-0.0715579009688437,-0.06423827084747531
300.0,200.0,0.6,0.6321428571428571,-0.09262741673591653,-0.05974902100795418,-0.07655300872224441,-0.06617734734362118
300.0,200.0,0.6,0.6857142857142857,-0.0980367568681997,-0.06359380600076657,-0.08125509201923609,-0.06783611353893898
300.0,200.0,0.6,0.7392857142857143,-0.1030621574389474,-0.06722274019200987,-0.08565844385161381,-0.06930404090653422
300.0,200.0,0.6,0.7928571428571428,-0.10773506616448147,-0.07064532726792477,-0.08978260131145707,-0.07062190539340592
300.0,200.0,0.6,0.8464285714285714,-0.11206954175613977,-0.0738654663277401,-0.093635395112393,-0.07181791855622868
300.0,200.0,0.6,0.9,-0.11608942210820315,-0.0768918662848951,-0.09723236087965166,-0.07298112556944922
300.0,205.0,0.25,0.15,-0.022620724319169824,-0.010020195489376832,-0.016188154254894227,-0.010770624987609669
300.0,205.0,0.25,0.20357142857142854,-0.021061809683633925,-0.006916685587231186,-0.013931836448852744,-0.011975542244477446
300.0,205.0,0.25,0.2571428571428571,-0.01678468671379964,-0.0015488877593256172,-0.00909167786485162,-0.0075549515613895285
300.0,205.0,0.25,0.3107142857142857,-0.011423539706552749,0.0046983622408502046,-0.0031009698157121067,-0.0019891798597364103
300.0,205.0,0.25,0.3642857142857143,-0.005688608611258461,0.01137731460310129,0.003256792733824644,0.005058751320720565
